Feature ID	Taxon	Confidence
34c18c4dc6d1675e2fb945dcd1c8eb14	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9988297385532304
16e064f5708b864102deba0c143d9a40	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia; s__Rothia_sp.	0.7080279538554137
5a52ecb4a2f02de9a15a5df2fc019f77	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcales_Incertae_Sedis; g__Timonella; s__uncultured_bacterium	0.9947186233648361
eb22905b6f4f9e46d68e84d518d6dc05	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	0.9991699937361285
775b15c5801062e2be1621abfd6d8a3d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9999946144756446
7cbb1c2ab58c60b300b926401d9664f4	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9997371015433575
3d413c77044ae579df1d9f92608a7b5a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9977137253530144
73a5a88eed56c9ded56df0de8cfaf7bd	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Glutamicibacter	0.8830977060534309
f0ae0a6c7648fa4a47a350fe5eb9c798	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Sarcina; s__uncultured_bacterium	0.816960947200464
ebe2c95c1a9f91074ec9ebd40c9487c5	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Rhodococcus; s__Rhodococcus_coprophilus	0.8698485003151666
620ac1da62c6b916fdac92e4a7dc3ebe	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Saccharopolyspora; s__Saccharopolyspora_rectivirgula	0.9190266467776785
19bffda86134831f6c34e45d4665fcb5	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium_marinum	0.722048382306291
6ddf02037104ecca83493876236c10d9	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Kocuria	0.9934118737618418
85cba6c3c0dad85d9fe7c4aadd4b593a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.9466231533263649
ba31f621f23f0c5dbef41a1e31306d73	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Tissierella	0.9896165133821171
d6c91102a0583747948c116cb4bbb4eb	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium	0.9999929610503503
8f2cc8adaabef2d6e3dc93d0931c29c2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	0.9766774762175175
8e5f8578e69acd246910705ca70e11a9	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Gulosibacter	0.8444202420497282
